image,awcrs310_add,unité,unité1,unité2,description,spanwcrs310_origine,image3,image4,image5,awcrs310_add2list
https://fd3-photos.leclercdrive.fr/image.ashx?id=2508174&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,17                 ","                     0,78 € / l                 ",Soda Seven Up                     1.5L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2617981&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,30                 ","                     0,87 € / l                 ",Soda Seven Up                     Light - 1.5L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2508171&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,43                 ","                     0,95 € / l                 ","Soda Seven up                     Mojito Bouteille - 1,5L                  ",,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2488542&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,26                 ","                     1,01 € / l                 ","Limonade double zest Lorina                     Bouteille - 1,25L                  ",,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=28&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2511402&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,85                 ","                     2,85 € / l                 ",Limonade artisanale Lorina                     Bouteille - 1L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2575555&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,21                 ","                     1,77 € / l                 ","Limonade Cristal Lorina                     1,25L                  ",,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=28&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2195686&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,25                 ","                     1,80 € / l                 ",Limonade Bio Lorina                     Recette authentique - 1.25L                  ,,https://fd3-photos.leclercdrive.fr/PictoLabelQualite.ashx?id=10&mindim=25&v=2,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=28&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2619190&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,15                 ","                     0,92 € / l                 ",Sprite Citron - Citron Vert                     1.25L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=28&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2538974&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,99                 ","                     1,51 € / l                 ",Soda Sprite                     Canette - 6x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2654674&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,84                 ","                     1,23 € / l                 ","Boisson gazeuse Canada Dry                     Ginger Ale - 1,5L                  ",,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=1958922&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,69                 ","                     2,69 € / l                 ",Limonade artisanale                     Nos Régions ont du Talent 1L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=3&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2632870&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,79                 ","                     0,53 € / l                 ",Soda tonic Sprink's                     1.5L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2653357&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,92                 ","                     1,96 € / l                 ",Boisson gazeuse Schweppes                     Indian Tonic - 4x50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2648700&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,75                 ","                     1,17 € / l                 ","Boisson gazeuse Schweppes                     Indian Tonic - 1,5L                  ",,,,,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2652610&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,70                 ","                     1,87 € / l                 ",Boisson gazeuse Schweppes                     Indian Tonic - 6x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2653020&use=l&cat=p&typeid=i,Ajouter Produit,                     5                 ,"                     ,10                 ","                     2,83 € / l                 ",Boisson gazeuse Schweppes                     Indian Tonic - 12x15cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=136&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2648589&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,78                 ","                     1,19 € / l                 ","Boisson gazeuse Schweppes                     Indian Tonic Zero - 1,5L                   ",,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2650453&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,70                 ","                     1,87 € / l                 ",Boisson gazeuse Schweppes                     Indian Tonic Zero - 6x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2343097&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,49                 ","                     1,96 € / l                 ",Boisson énergisante X-tense                     Canette - 25cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=43&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2355354&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,56                 ","                     1,78 € / l                 ",Boisson énergisante X-tense                     Canette - 4x50cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2339317&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,94                 ","                     1,96 € / l                 ",Boisson énergisante X-tense                     Canette - 6x25cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=43&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2298908&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,99                 ","                     1,99 € / l                 ",Boisson énergisante X-tense                     Bouteille - 1L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2298947&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,99                 ","                     1,99 € / l                 ",Boisson énergisante X-tense                     Zero Bouteille - 1L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2510163&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,19                 ","                     2,38 € / l                 ",Boisson énergisante Monster                     Original - 50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2036907&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,74                 ","                     3,15 € / l                 ",Boisson énergisante Monster                     Canette refermable - 55.3cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=36&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2210242&use=l&cat=p&typeid=i,Ajouter Produit,                     4                 ,"                     ,40                 ","                     2,20 € / l                 ",Boisson énergisante Monster                     Original Canette - 4x50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2520240&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,59                 ","                     3,18 € / l                 ",Monster Lewis Hamilton                     Zéro - Boite - 50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2207436&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,61                 ","                     3,22 € / l                 ",Boisson energisante Monster                     Pipeline Punch  - 50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2113790&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,65                 ","                     3,30 € / l                 ",Boisson énergisante Monster                     Ultra Paradise - 50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2433443&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,59                 ","                     3,18 € / l                 ",Boisson énergisante Monster                     Mango Loco - 50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2419395&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,55                 ","                     3,10 € / l                 ",Boisson énergisante Monster                     Nitro Superdry - 50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2340300&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,96                 ","                     3,84 € / l                 ",Boisson énergisante Red Bull                     250ml                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=43&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2254379&use=l&cat=p&typeid=i,Ajouter Produit,                     4                 ,"                     ,00                 ","                     4,00 € / l                 ",Boisson énergisante Red Bull                      Sans Sucres 4x250ml                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=43&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2471661&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,41                 ","                     5,64 € / l                 ",Boisson énergisante Red Bull                      Goût Fruit du Dragon - 250ml                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=2486&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2174528&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,20                 ","                     4,80 € / l                 ",Boisson énergisante Red Bull                      Goût Myrtille - 250ml                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=43&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2210320&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,30                 ","                     2,60 € / l                 ",Boisson énergisante Rockstar                     Original - 50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2210329&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,38                 ","                     2,76 € / l                 ",Boisson énergisante Rockstar                     Original sans sucres - 50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2210323&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,59                 ","                     3,18 € / l                 ",Boisson énergisante Rockstar                     Tropical goyave - 50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2654713&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,08                 ","                     4,32 € / l                 ",Boisson énergisante V Energy                     Tropical - 25cl                  ,,,,,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2433111&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,19                 ","                     2,38 € / l                 ",Boisson énergisante Crazy Tiger                     Canette - 50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2467970&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,01                 ","                     2,01 € / l                 ",Boisson énergisante Crazy Tiger                     1.5L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2574392&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,46                 ","                     Au lieu de 2,09 €  Prix conseillé par la coopérative au(x) point(s) de vente participant à l'opération commerciale 1,46 € / l                 ",Boisson énergisante Crazy Tiger                     Bouteille - 1L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2471655&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,39                 ","                     5,56 € / l                 ",Boisson énergisante Red Bull                     Goût Pastèque - 250ml                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=43&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2648658&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,98                 ","                     3,92 € / l                 ",Boisson énergisante V Energy                     à l'extrait de guarana - 25cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=43&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2648712&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,14                 ","                     4,56 € / l                 ",Boisson énergisante V Energy                     Sans Sucres - 25cl                  ,,,,,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2223935&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,17                 ","                     2,34 € / l                 ",Boisson énergétique Powerade                     Cerise - 50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2593020&use=l&cat=p&typeid=i,Ajouter Produit,                     7                 ,"                     ,58                 ","                     18,95 € / kg                 ",Boisson orange ISOSTAR                      Poudre energétique  400 g                  ,,,,,"Ajouter à mes listes
 "
